db_id,assembly_accession,assembly_uid,genus_name,genus_db_id,genus_ncbi_id,species_name,species_db_id,species_ncbi_id
12997,GCF_000516155.1,90731,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13006,GCF_000592415.1,128791,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13027,GCF_001512215.1,617681,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13093,GCF_000722975.1,194691,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13137,GCF_000810665.3,469051,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13145,GCF_000589315.1,127501,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13201,GCF_000187205.2,575218,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13203,GCF_000587935.1,126811,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13204,GCF_000580595.1,123071,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13220,GCF_001415915.1,561141,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13221,GCF_001443265.1,583101,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13280,GCF_000309135.1,493588,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13320,GCF_000836625.1,252281,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13344,GCF_001276055.1,477071,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13391,GCF_000516275.1,90791,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13499,GCF_000805035.1,236161,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13518,GCF_001612255.1,720831,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13694,GCF_000723055.1,194731,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13798,GCF_000516315.1,90811,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13889,GCF_000584635.1,125191,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13912,GCF_001441355.1,582151,Acinetobacter,111,469,Acinetobacter baumannii,773,470
13996,GCF_001441545.1,582241,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14005,GCF_000808925.3,477711,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14102,GCF_001077555.1,375911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14114,GCF_000580455.1,123001,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14166,GCF_000302015.1,550758,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14170,GCF_001617835.1,724371,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14183,GCF_000589015.1,127351,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14235,GCF_000286615.1,465948,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14273,GCF_001414935.1,560661,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14279,GCF_000309175.1,494368,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14305,GCF_000177735.1,223458,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14331,GCF_001578145.1,654751,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14335,GCF_000580615.1,123081,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14360,GCF_000453565.1,52691,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14374,GCF_000580395.1,122971,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14417,GCF_000592595.1,128881,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14428,GCF_000763365.1,215471,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14499,GCF_001416565.1,561481,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14519,GCF_001416075.1,561231,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14603,GCF_000584775.1,125261,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14629,GCF_000353775.1,668278,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14649,GCF_000515895.1,90601,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14673,GCF_000671655.1,168801,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14678,GCF_001415435.1,560911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14747,GCF_000301975.1,550698,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14750,GCF_000671635.1,168791,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14780,GCF_000301615.1,551178,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14789,GCF_000627555.1,144301,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14806,GCF_000584075.1,124911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14831,GCF_000810725.3,469071,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14905,GCF_000809805.3,470881,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14906,GCF_000723145.1,194771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14912,GCF_001512255.1,617701,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14914,GCF_000723065.1,194721,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14916,GCF_000580975.1,123261,Acinetobacter,111,469,Acinetobacter baumannii,773,470
14931,GCF_000611485.1,147021,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15053,GCF_000810285.3,469681,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15232,GCF_001414995.1,560711,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15256,GCF_000369265.1,670058,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15300,GCF_000810205.3,477591,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15353,GCF_000682295.1,174161,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15361,GCF_000580515.1,123031,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15393,GCF_000988155.1,329901,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15424,GCF_000600835.1,132901,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15450,GCF_001541765.1,632171,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15464,GCF_000820685.1,244091,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15497,GCF_000584235.1,124991,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15612,GCF_000581175.1,123361,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15627,GCF_000305215.1,493328,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15642,GCF_000588355.1,127021,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15707,GCF_000809905.3,468581,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15710,GCF_001617825.1,724361,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15744,GCF_000581995.1,123771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15784,GCF_000515515.1,90411,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15800,GCF_000722965.1,194681,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15901,GCF_000354155.1,573098,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15920,GCF_000453905.1,52861,Acinetobacter,111,469,Acinetobacter baumannii,773,470
15969,GCF_000591995.1,128581,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16012,GCF_000581495.1,123521,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16036,GCF_000810365.3,470571,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16039,GCF_000453525.1,52671,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16123,GCF_001415165.1,560771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16166,GCF_000809505.3,469081,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16179,GCF_000600435.1,132701,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16207,GCF_000581255.1,123401,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16209,GCF_001416015.1,561191,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16262,GCF_000453985.1,52901,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16269,GCF_000787315.1,227231,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16370,GCF_001432595.1,577781,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16470,GCF_000515915.1,90611,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16569,GCF_000589495.1,127591,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16586,GCF_001077655.1,375961,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16662,GCF_000682175.1,174101,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16696,GCF_000278625.1,465888,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16732,GCF_000760455.1,214001,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16736,GCF_001028385.1,350451,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16804,GCF_000580475.1,123011,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16827,GCF_000589295.1,127491,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16829,GCF_000627635.1,144341,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16954,GCF_000305235.1,493348,Acinetobacter,111,469,Acinetobacter baumannii,773,470
16971,GCF_000581895.1,123721,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17018,GCF_001415385.1,560881,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17052,GCF_001516805.1,619951,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17093,GCF_000600915.1,132941,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17095,GCF_000592155.1,128661,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17116,GCF_000589655.1,127671,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17134,GCF_000301535.1,551058,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17181,GCF_000627615.1,144331,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17190,GCF_000591675.1,128421,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17211,GCF_000305255.1,493368,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17212,GCF_000580575.1,123061,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17214,GCF_000580415.1,122981,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17229,GCF_000335535.1,535628,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17245,GCF_000682315.1,174171,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17337,GCF_000760415.1,213981,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17352,GCF_000018445.1,39528,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17404,GCF_000804985.1,236111,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17428,GCF_000623015.1,143771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17445,GCF_000589755.1,127721,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17468,GCF_000301375.1,550778,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17478,GCF_000681855.1,173941,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17504,GCF_001612095.1,720731,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17505,GCF_000682635.1,174331,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17520,GCF_001432705.1,577841,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17649,GCF_000682235.1,174131,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17668,GCF_000588295.1,126991,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17740,GCF_000453205.1,52511,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17746,GCF_001617945.1,724431,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17747,GCF_000810045.3,469771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17756,GCF_000583455.1,124551,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17821,GCF_000584895.1,125321,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17827,GCF_001432275.1,577611,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17840,GCF_000332855.1,621758,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17906,GCF_000588955.1,127321,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17929,GCF_001414655.1,560511,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17964,GCF_000810625.2,469031,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17965,GCF_001415065.1,560721,Acinetobacter,111,469,Acinetobacter baumannii,773,470
17968,GCF_000681835.1,173931,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18009,GCF_000981405.1,326401,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18086,GCF_000301195.1,550458,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18102,GCF_000770815.1,219151,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18106,GCF_000804905.1,236091,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18160,GCF_000453285.1,52551,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18209,GCF_001414645.1,560501,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18264,GCF_000810065.3,469091,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18306,GCF_000611565.1,138031,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18343,GCF_000805215.1,236221,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18393,GCF_001414785.1,560571,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18467,GCF_001416165.1,561281,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18503,GCF_000804825.1,236041,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18596,GCF_000586655.1,126181,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18631,GCF_000760395.1,213971,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18639,GCF_000811325.3,468631,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18773,GCF_000584055.1,124901,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18836,GCF_000292545.1,547198,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18837,GCF_000302035.1,550818,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18910,GCF_000770805.1,219141,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18914,GCF_000810875.3,470411,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18933,GCF_000939555.1,303891,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18949,GCF_000515835.1,90571,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18955,GCF_000515555.1,90431,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18986,GCF_000302135.1,550938,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18989,GCF_000809705.3,468801,Acinetobacter,111,469,Acinetobacter baumannii,773,470
18991,GCF_000515935.1,90621,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19014,GCF_000515815.1,90561,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19020,GCF_001612365.1,720911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19029,GCF_001612025.1,720701,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19119,GCF_000760475.1,214011,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19199,GCF_000966525.1,318771,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19231,GCF_001028265.1,350371,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19288,GCF_001415015.1,560691,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19341,GCF_001399655.1,551181,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19386,GCF_000805045.1,236151,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19396,GCF_001007815.1,340071,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19464,GCF_001059495.1,366861,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19496,GCF_000580735.1,123141,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19507,GCF_000682435.1,174231,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19517,GCF_000453025.1,52421,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19530,GCF_000811565.3,469381,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19668,GCF_000581355.1,123451,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19697,GCF_000335615.1,535688,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19738,GCF_000600455.1,132711,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19769,GCF_000810505.3,469511,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19839,GCF_000353815.1,570008,Acinetobacter,111,469,Acinetobacter baumannii,773,470
19897,GCF_000583335.1,124491,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20024,GCF_000241725.1,544498,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20033,GCF_000453265.1,52541,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20058,GCF_000808775.3,477681,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20060,GCF_000722985.1,194711,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20098,GCF_001511895.1,617521,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20115,GCF_000611165.1,146891,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20139,GCF_000278605.1,465968,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20150,GCF_001415785.1,561081,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20156,GCF_000682455.1,174241,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20158,GCF_000516575.2,569151,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20188,GCF_001028335.1,350421,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20212,GCF_000600875.1,132921,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20217,GCF_000413915.1,709228,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20236,GCF_000581615.1,123581,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20335,GCF_000453665.1,52741,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20350,GCF_000588155.1,126921,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20353,GCF_000584095.1,124921,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20385,GCF_000671575.1,168761,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20427,GCF_000299655.1,493748,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20450,GCF_000302175.1,551098,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20454,GCF_001541685.1,632131,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20461,GCF_000454005.1,52911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20470,GCF_001417545.1,562051,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20547,GCF_000186645.1,542598,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20611,GCF_000453925.1,52871,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20710,GCF_001415765.1,561071,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20880,GCF_000611205.1,146911,Acinetobacter,111,469,Acinetobacter baumannii,773,470
20974,GCF_000808845.3,477671,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21029,GCF_000515735.1,90521,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21039,GCF_000682555.1,174291,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21040,GCF_001612435.1,720951,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21061,GCF_001573085.1,648281,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21078,GCF_000021145.1,42168,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21088,GCF_000682055.1,174041,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21101,GCF_001415515.1,560951,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21143,GCF_000588795.1,127241,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21238,GCF_000949065.2,470441,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21239,GCF_000581635.1,123591,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21241,GCF_000811205.3,470201,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21261,GCF_001500225.1,611611,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21282,GCF_001416145.1,561261,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21311,GCF_001077565.1,375921,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21429,GCF_000583255.1,124451,Acinetobacter,111,469,Acinetobacter baumannii,773,470
21556,GCF_000184475.1,542538,Acinetobacter,111,469,Acinetobacter baumannii,773,470
